graph_name,demand_model,weight_mode,total_inventory,inventory_placement,fulfillment_algorithm,reward
complete,correl,uniform,75,fluid_lp_rounding,myopic,35.10609562874067
complete,correl,uniform,75,fluid_lp_rounding,fluid_with_rejections,34.836675223259384
complete,correl,uniform,75,fluid_lp_rounding,offline_with_rejections,35.155990987106584
complete,correl,uniform,75,fluid_lp_rounding,fluid_with_rejections_resolving,35.22410958174772
complete,correl,uniform,75,fluid_lp_rounding,offline_with_rejections_resolving,35.450966116132605
complete,correl,uniform,75,fluid_lp_rounding_withscaling,offline,36.66271702140157
complete,correl,uniform,75,fluid_lp_rounding_withscaling,myopic,35.59388950956312
complete,correl,uniform,75,fluid_lp_rounding_withscaling,fluid_with_rejections,35.59388950956312
complete,correl,uniform,75,fluid_lp_rounding_withscaling,offline_with_rejections,35.59119995669204
complete,correl,uniform,75,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,35.75456999050746
complete,correl,uniform,75,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,35.83011609685688
complete,correl,uniform,75,myopic_greedy,offline,36.66286196346452
complete,correl,uniform,75,myopic_greedy,myopic,35.602448125020366
complete,correl,uniform,75,myopic_greedy,fluid_with_rejections,35.602448125020366
complete,correl,uniform,75,myopic_greedy,offline_with_rejections,35.600700375508055
complete,correl,uniform,75,myopic_greedy,fluid_with_rejections_resolving,35.74393941753229
complete,correl,uniform,75,myopic_greedy,offline_with_rejections_resolving,35.79631319222808
complete,correl,uniform,90,offline_relaxation,,39.7263252299837
complete,correl,uniform,90,offline_lp_rounding,offline,39.72547125264521
complete,correl,uniform,90,offline_lp_rounding,myopic,38.70900333240925
complete,correl,uniform,90,offline_lp_rounding,fluid_with_rejections,38.70900333240925
complete,correl,uniform,90,offline_lp_rounding,offline_with_rejections,38.70900333240925
complete,correl,uniform,90,offline_lp_rounding,fluid_with_rejections_resolving,38.87005780904366
complete,correl,uniform,90,offline_lp_rounding,offline_with_rejections_resolving,38.90545311558039
complete,correl,uniform,90,fluid_lp_rounding,offline,39.07747373676446
complete,correl,uniform,90,fluid_lp_rounding,myopic,37.725315654442156
complete,correl,uniform,90,fluid_lp_rounding,fluid_with_rejections,37.60662981551254
complete,correl,uniform,90,fluid_lp_rounding,offline_with_rejections,37.7859222700127
complete,correl,uniform,90,fluid_lp_rounding,fluid_with_rejections_resolving,37.944136760137596
complete,correl,uniform,90,fluid_lp_rounding,offline_with_rejections_resolving,38.15508795511841
complete,correl,uniform,90,fluid_lp_rounding_withscaling,offline,39.69796235252145
complete,correl,uniform,90,fluid_lp_rounding_withscaling,myopic,38.77926989053146
complete,correl,uniform,90,fluid_lp_rounding_withscaling,fluid_with_rejections,38.77926989053146
complete,correl,uniform,90,fluid_lp_rounding_withscaling,offline_with_rejections,38.77964032008406
complete,correl,uniform,90,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,38.911805940842335
complete,correl,uniform,90,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,38.96418992034145
complete,correl,uniform,90,myopic_greedy,offline,39.702671319176325
complete,correl,uniform,90,myopic_greedy,myopic,38.78584521277536
complete,correl,uniform,90,myopic_greedy,fluid_with_rejections,38.78584521277536
complete,correl,uniform,90,myopic_greedy,offline_with_rejections,38.784094297897795
complete,correl,uniform,90,myopic_greedy,fluid_with_rejections_resolving,38.8999525752173
complete,correl,uniform,90,myopic_greedy,offline_with_rejections_resolving,38.95643227400923
complete,correl,rewardbased,30,offline_relaxation,,20.920299706033994
complete,correl,rewardbased,30,offline_lp_rounding,offline,20.919522305400584
complete,correl,rewardbased,30,offline_lp_rounding,myopic,19.56129876338761
complete,correl,rewardbased,30,offline_lp_rounding,fluid_with_rejections,18.360993708393902
complete,correl,rewardbased,30,offline_lp_rounding,offline_with_rejections,19.592042286220284
complete,correl,rewardbased,30,offline_lp_rounding,fluid_with_rejections_resolving,19.736683400694602
complete,correl,rewardbased,30,offline_lp_rounding,offline_with_rejections_resolving,19.7439181360164
complete,correl,rewardbased,30,fluid_lp_rounding,offline,20.903696664720812
complete,correl,rewardbased,30,fluid_lp_rounding,myopic,19.572919781773212
complete,correl,rewardbased,30,fluid_lp_rounding,fluid_with_rejections,17.77443390539889
complete,correl,rewardbased,30,fluid_lp_rounding,offline_with_rejections,19.60470774171601
complete,correl,rewardbased,30,fluid_lp_rounding,fluid_with_rejections_resolving,19.687932326903336
complete,correl,rewardbased,30,fluid_lp_rounding,offline_with_rejections_resolving,19.7711696263452
complete,correl,rewardbased,30,fluid_lp_rounding_withscaling,offline,20.907627084992047
complete,correl,rewardbased,30,fluid_lp_rounding_withscaling,myopic,19.626135267324223
complete,correl,rewardbased,30,fluid_lp_rounding_withscaling,fluid_with_rejections,17.233195444409542
complete,correl,rewardbased,30,fluid_lp_rounding_withscaling,offline_with_rejections,19.649125230385394
complete,correl,rewardbased,30,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,19.601543028394953
complete,correl,rewardbased,30,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,19.77419783932256
complete,correl,rewardbased,30,myopic_greedy,offline,20.886831882334675
complete,correl,rewardbased,30,myopic_greedy,myopic,19.63639797224273
complete,correl,rewardbased,30,myopic_greedy,fluid_with_rejections,17.323344714730343
complete,correl,rewardbased,30,myopic_greedy,offline_with_rejections,19.605877356689383
complete,correl,rewardbased,30,myopic_greedy,fluid_with_rejections_resolving,19.573009719847825
complete,correl,rewardbased,30,myopic_greedy,offline_with_rejections_resolving,19.752459017173642
complete,correl,rewardbased,45,offline_relaxation,,27.84486480226446
complete,correl,rewardbased,45,offline_lp_rounding,offline,27.84486480226446
complete,correl,rewardbased,45,offline_lp_rounding,myopic,26.454687033270524
complete,correl,rewardbased,45,offline_lp_rounding,fluid_with_rejections,24.908839734273283
complete,correl,rewardbased,45,offline_lp_rounding,offline_with_rejections,26.454687033270524
complete,correl,rewardbased,45,offline_lp_rounding,fluid_with_rejections_resolving,26.43987729782262
complete,correl,rewardbased,45,offline_lp_rounding,offline_with_rejections_resolving,26.67698152833905
complete,correl,rewardbased,45,fluid_lp_rounding,offline,27.79016358737493
complete,correl,rewardbased,45,fluid_lp_rounding,myopic,26.28392072556354
complete,correl,rewardbased,45,fluid_lp_rounding,fluid_with_rejections,24.968148362350636
complete,correl,rewardbased,45,fluid_lp_rounding,offline_with_rejections,26.287866150720326
complete,correl,rewardbased,45,fluid_lp_rounding,fluid_with_rejections_resolving,26.388919366964377
complete,correl,rewardbased,45,fluid_lp_rounding,offline_with_rejections_resolving,26.551972850729886
complete,correl,rewardbased,45,fluid_lp_rounding_withscaling,offline,27.820519951962467
complete,correl,rewardbased,45,fluid_lp_rounding_withscaling,myopic,26.547078838867463
complete,correl,rewardbased,45,fluid_lp_rounding_withscaling,fluid_with_rejections,25.25947078092226
complete,correl,rewardbased,45,fluid_lp_rounding_withscaling,offline_with_rejections,26.543056060664455
complete,correl,rewardbased,45,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,26.527005425865358
complete,correl,rewardbased,45,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,26.72055716209486
complete,correl,rewardbased,45,myopic_greedy,offline,27.825900871542526
complete,correl,rewardbased,45,myopic_greedy,myopic,26.553359453983376
complete,correl,rewardbased,45,myopic_greedy,fluid_with_rejections,25.258061309299926
complete,correl,rewardbased,45,myopic_greedy,offline_with_rejections,26.548058712918035
complete,correl,rewardbased,45,myopic_greedy,fluid_with_rejections_resolving,26.519627009518377
complete,correl,rewardbased,45,myopic_greedy,offline_with_rejections_resolving,26.72162893345471
complete,correl,rewardbased,60,offline_relaxation,,33.062360546159816
complete,correl,rewardbased,60,offline_lp_rounding,offline,33.062360546159816
complete,correl,rewardbased,60,offline_lp_rounding,myopic,31.82431241309046
complete,correl,rewardbased,60,offline_lp_rounding,fluid_with_rejections,31.726045844401096
complete,correl,rewardbased,60,offline_lp_rounding,offline_with_rejections,31.819733276595777
complete,correl,rewardbased,60,offline_lp_rounding,fluid_with_rejections_resolving,31.914842294872162
complete,correl,rewardbased,60,offline_lp_rounding,offline_with_rejections_resolving,32.05257547312473
complete,correl,rewardbased,60,fluid_lp_rounding,offline,33.03482887731187
complete,correl,rewardbased,60,fluid_lp_rounding,myopic,31.860984397352052
complete,correl,rewardbased,60,fluid_lp_rounding,fluid_with_rejections,31.176494315219166
complete,correl,rewardbased,60,fluid_lp_rounding,offline_with_rejections,31.85912077590186
complete,correl,rewardbased,60,fluid_lp_rounding,fluid_with_rejections_resolving,31.644008529283035
complete,correl,rewardbased,60,fluid_lp_rounding,offline_with_rejections_resolving,32.06326658596482
complete,correl,rewardbased,60,fluid_lp_rounding_withscaling,offline,33.03482887731187
complete,correl,rewardbased,60,fluid_lp_rounding_withscaling,myopic,31.860984397352052
complete,correl,rewardbased,60,fluid_lp_rounding_withscaling,fluid_with_rejections,31.176494315219166
complete,correl,rewardbased,60,fluid_lp_rounding_withscaling,offline_with_rejections,31.85912077590186
complete,correl,rewardbased,60,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,31.644008529283035
complete,correl,rewardbased,60,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,32.07039278636327
complete,correl,rewardbased,60,myopic_greedy,offline,33.03953835057938
complete,correl,rewardbased,60,myopic_greedy,myopic,31.88250323670956
complete,correl,rewardbased,60,myopic_greedy,fluid_with_rejections,31.71841917627559
complete,correl,rewardbased,60,myopic_greedy,offline_with_rejections,31.882179387855007
complete,correl,rewardbased,60,myopic_greedy,fluid_with_rejections_resolving,31.899854476871777
complete,correl,rewardbased,60,myopic_greedy,offline_with_rejections_resolving,32.07269484982383
complete,correl,rewardbased,75,offline_relaxation,,36.97992288876561
complete,correl,rewardbased,75,offline_lp_rounding,offline,36.97992288876561
complete,correl,rewardbased,75,offline_lp_rounding,myopic,35.85413924558885
complete,correl,rewardbased,75,offline_lp_rounding,fluid_with_rejections,35.85413924558885
complete,correl,rewardbased,75,offline_lp_rounding,offline_with_rejections,35.85413924558885
complete,correl,rewardbased,75,offline_lp_rounding,fluid_with_rejections_resolving,36.03218357811603
complete,correl,rewardbased,75,offline_lp_rounding,offline_with_rejections_resolving,36.100468592181
complete,correl,rewardbased,75,fluid_lp_rounding,offline,36.71859944408932
complete,correl,rewardbased,75,fluid_lp_rounding,myopic,35.430502630166494
complete,correl,rewardbased,75,fluid_lp_rounding,fluid_with_rejections,35.272947340211324
complete,correl,rewardbased,75,fluid_lp_rounding,offline_with_rejections,35.48505250503218
complete,correl,rewardbased,75,fluid_lp_rounding,fluid_with_rejections_resolving,35.539448479639354
complete,correl,rewardbased,75,fluid_lp_rounding,offline_with_rejections_resolving,35.76548640726776
complete,correl,rewardbased,75,fluid_lp_rounding_withscaling,offline,36.94665333459421
complete,correl,rewardbased,75,fluid_lp_rounding_withscaling,myopic,35.90456474136838
complete,correl,rewardbased,75,fluid_lp_rounding_withscaling,fluid_with_rejections,35.90456474136838
complete,correl,rewardbased,75,fluid_lp_rounding_withscaling,offline_with_rejections,35.904258114005295
complete,correl,rewardbased,75,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,36.05172435575685
complete,correl,rewardbased,75,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,36.12455282298635
complete,correl,rewardbased,75,myopic_greedy,offline,36.95363700616038
complete,correl,rewardbased,75,myopic_greedy,myopic,35.92200245100271
complete,correl,rewardbased,75,myopic_greedy,fluid_with_rejections,35.92200245100271
complete,correl,rewardbased,75,myopic_greedy,offline_with_rejections,35.920371145169874
complete,correl,rewardbased,75,myopic_greedy,fluid_with_rejections_resolving,36.057539535059966
complete,correl,rewardbased,75,myopic_greedy,offline_with_rejections_resolving,36.102931762689906
complete,correl,rewardbased,90,offline_relaxation,,40.04749018783538
complete,correl,rewardbased,90,offline_lp_rounding,offline,40.04749018783538
complete,correl,rewardbased,90,offline_lp_rounding,myopic,39.09119060938522
complete,correl,rewardbased,90,offline_lp_rounding,fluid_with_rejections,39.09119060938522
complete,correl,rewardbased,90,offline_lp_rounding,offline_with_rejections,39.09119060938522
complete,correl,rewardbased,90,offline_lp_rounding,fluid_with_rejections_resolving,39.264831418276565
complete,correl,rewardbased,90,offline_lp_rounding,offline_with_rejections_resolving,39.296956712827104
complete,correl,rewardbased,90,fluid_lp_rounding,offline,39.39349784983093
complete,correl,rewardbased,90,fluid_lp_rounding,myopic,38.08564167112016
complete,correl,rewardbased,90,fluid_lp_rounding,fluid_with_rejections,38.03029647616426
complete,correl,rewardbased,90,fluid_lp_rounding,offline_with_rejections,38.150113919054675
complete,correl,rewardbased,90,fluid_lp_rounding,fluid_with_rejections_resolving,38.316555281808945
complete,correl,rewardbased,90,fluid_lp_rounding,offline_with_rejections_resolving,38.496298166749376
complete,correl,rewardbased,90,fluid_lp_rounding_withscaling,offline,40.01740035137479
complete,correl,rewardbased,90,fluid_lp_rounding_withscaling,myopic,39.11361069683175
complete,correl,rewardbased,90,fluid_lp_rounding_withscaling,fluid_with_rejections,39.11361069683175
complete,correl,rewardbased,90,fluid_lp_rounding_withscaling,offline_with_rejections,39.11152465862877
complete,correl,rewardbased,90,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,39.279180786919916
complete,correl,rewardbased,90,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,39.328761946090324
complete,correl,rewardbased,90,myopic_greedy,offline,40.02109650913418
complete,correl,rewardbased,90,myopic_greedy,myopic,39.13454096039499
complete,correl,rewardbased,90,myopic_greedy,fluid_with_rejections,39.13454096039499
complete,correl,rewardbased,90,myopic_greedy,offline_with_rejections,39.13376890951839
complete,correl,rewardbased,90,myopic_greedy,fluid_with_rejections_resolving,39.28359968860069
complete,correl,rewardbased,90,myopic_greedy,offline_with_rejections_resolving,39.32304504938615
longchain,deter,uniform,30,offline_relaxation,,22.042430090609045
longchain,deter,uniform,30,offline_lp_rounding,offline,22.042430090609045
longchain,deter,uniform,30,offline_lp_rounding,myopic,18.249783137484364
longchain,deter,uniform,30,offline_lp_rounding,fluid_with_rejections,21.785181177816945
longchain,deter,uniform,30,offline_lp_rounding,offline_with_rejections,20.30661319379367
longchain,deter,uniform,30,offline_lp_rounding,fluid_with_rejections_resolving,21.3456279951114
longchain,deter,uniform,30,offline_lp_rounding,offline_with_rejections_resolving,21.80273294475157
longchain,deter,uniform,30,fluid_lp_rounding,offline,21.817162035077413
longchain,deter,uniform,30,fluid_lp_rounding,myopic,17.79188523157141
longchain,deter,uniform,30,fluid_lp_rounding,fluid_with_rejections,17.419831186332882
longchain,deter,uniform,30,fluid_lp_rounding,offline_with_rejections,20.834051008186197
longchain,deter,uniform,30,fluid_lp_rounding,fluid_with_rejections_resolving,19.364612447926863
longchain,deter,uniform,30,fluid_lp_rounding,offline_with_rejections_resolving,21.52377392112655
longchain,deter,uniform,30,fluid_lp_rounding_withscaling,offline,20.225858734787387
longchain,deter,uniform,30,fluid_lp_rounding_withscaling,myopic,18.457095459320072
longchain,deter,uniform,30,fluid_lp_rounding_withscaling,fluid_with_rejections,19.587120666441187
longchain,deter,uniform,30,fluid_lp_rounding_withscaling,offline_with_rejections,19.01750025392408
longchain,deter,uniform,30,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,19.567283454931403
longchain,deter,uniform,30,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,19.893587373877438
longchain,deter,uniform,30,myopic_greedy,offline,19.95536914791764
longchain,deter,uniform,30,myopic_greedy,myopic,19.76636843272817
longchain,deter,uniform,30,myopic_greedy,fluid_with_rejections,19.831655514561028
longchain,deter,uniform,30,myopic_greedy,offline_with_rejections,19.831655514561028
longchain,deter,uniform,30,myopic_greedy,fluid_with_rejections_resolving,19.635765900111632
longchain,deter,uniform,30,myopic_greedy,offline_with_rejections_resolving,19.80312789471133
longchain,deter,uniform,45,offline_relaxation,,30.938188199223173
longchain,deter,uniform,45,offline_lp_rounding,offline,30.938188199223173
longchain,deter,uniform,45,offline_lp_rounding,myopic,27.19677623968451
longchain,deter,uniform,45,offline_lp_rounding,fluid_with_rejections,27.185394600488888
longchain,deter,uniform,45,offline_lp_rounding,offline_with_rejections,30.599614422342256
longchain,deter,uniform,45,offline_lp_rounding,fluid_with_rejections_resolving,27.761293296063087
longchain,deter,uniform,45,offline_lp_rounding,offline_with_rejections_resolving,30.605583126095997
longchain,deter,uniform,45,fluid_lp_rounding,offline,30.8927611376292
longchain,deter,uniform,45,fluid_lp_rounding,myopic,27.098195155342907
longchain,deter,uniform,45,fluid_lp_rounding,fluid_with_rejections,23.299708369521483
longchain,deter,uniform,45,fluid_lp_rounding,offline_with_rejections,30.451194278354716
longchain,deter,uniform,45,fluid_lp_rounding,fluid_with_rejections_resolving,26.173986031582277
longchain,deter,uniform,45,fluid_lp_rounding,offline_with_rejections_resolving,30.484578837054965
longchain,deter,uniform,45,fluid_lp_rounding_withscaling,offline,29.118350200226875
longchain,deter,uniform,45,fluid_lp_rounding_withscaling,myopic,27.80751950674435
longchain,deter,uniform,45,fluid_lp_rounding_withscaling,fluid_with_rejections,27.950876323493922
longchain,deter,uniform,45,fluid_lp_rounding_withscaling,offline_with_rejections,28.492669003747068
longchain,deter,uniform,45,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,26.88522210775621
longchain,deter,uniform,45,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,28.56635691019619
longchain,deter,uniform,45,myopic_greedy,offline,29.33465249245103
longchain,deter,uniform,45,myopic_greedy,myopic,27.915007392223067
longchain,deter,uniform,45,myopic_greedy,fluid_with_rejections,28.421204839095466
longchain,deter,uniform,45,myopic_greedy,offline_with_rejections,28.116932489052335
longchain,deter,uniform,45,myopic_greedy,fluid_with_rejections_resolving,27.465202175335047
longchain,deter,uniform,45,myopic_greedy,offline_with_rejections_resolving,28.957253668786773
longchain,deter,uniform,60,offline_relaxation,,35.967572940456286
longchain,deter,uniform,60,offline_lp_rounding,offline,35.967572940456286
longchain,deter,uniform,60,offline_lp_rounding,myopic,35.208111913840355
longchain,deter,uniform,60,offline_lp_rounding,fluid_with_rejections,31.76856722216444
longchain,deter,uniform,60,offline_lp_rounding,offline_with_rejections,35.50041000300683
longchain,deter,uniform,60,offline_lp_rounding,fluid_with_rejections_resolving,32.90940674144987
longchain,deter,uniform,60,offline_lp_rounding,offline_with_rejections_resolving,35.496150997976706
longchain,deter,uniform,60,fluid_lp_rounding,offline,35.66468305452087
longchain,deter,uniform,60,fluid_lp_rounding,myopic,35.294685330957655
longchain,deter,uniform,60,fluid_lp_rounding,fluid_with_rejections,30.884236319135184
longchain,deter,uniform,60,fluid_lp_rounding,offline_with_rejections,35.40192481133842
longchain,deter,uniform,60,fluid_lp_rounding,fluid_with_rejections_resolving,31.70274147008247
longchain,deter,uniform,60,fluid_lp_rounding,offline_with_rejections_resolving,35.38523189976519
longchain,deter,uniform,60,fluid_lp_rounding_withscaling,offline,35.66468305452087
longchain,deter,uniform,60,fluid_lp_rounding_withscaling,myopic,35.294685330957655
longchain,deter,uniform,60,fluid_lp_rounding_withscaling,fluid_with_rejections,30.884236319135184
longchain,deter,uniform,60,fluid_lp_rounding_withscaling,offline_with_rejections,35.40192481133842
longchain,deter,uniform,60,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,31.70274147008247
longchain,deter,uniform,60,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,35.38282297218973
longchain,deter,uniform,60,myopic_greedy,offline,35.7986525993094
longchain,deter,uniform,60,myopic_greedy,myopic,35.322898528781316
longchain,deter,uniform,60,myopic_greedy,fluid_with_rejections,28.382925772003908
longchain,deter,uniform,60,myopic_greedy,offline_with_rejections,35.392321991106364
longchain,deter,uniform,60,myopic_greedy,fluid_with_rejections_resolving,30.89064756240254
longchain,deter,uniform,60,myopic_greedy,offline_with_rejections_resolving,35.398679667226915
longchain,deter,uniform,75,offline_relaxation,,38.02104344775101
longchain,deter,uniform,75,offline_lp_rounding,offline,38.01025794928166
longchain,deter,uniform,75,offline_lp_rounding,myopic,37.9690324882049
longchain,deter,uniform,75,offline_lp_rounding,fluid_with_rejections,37.9690324882049
longchain,deter,uniform,75,offline_lp_rounding,offline_with_rejections,37.9690324882049
longchain,deter,uniform,75,offline_lp_rounding,fluid_with_rejections_resolving,37.756997660963826
longchain,deter,uniform,75,offline_lp_rounding,offline_with_rejections_resolving,37.971033077550416
longchain,deter,uniform,75,fluid_lp_rounding,offline,36.83180293936395
longchain,deter,uniform,75,fluid_lp_rounding,myopic,36.59866460313273
longchain,deter,uniform,75,fluid_lp_rounding,fluid_with_rejections,32.68960575100736
longchain,deter,uniform,75,fluid_lp_rounding,offline_with_rejections,36.59866460313273
longchain,deter,uniform,75,fluid_lp_rounding,fluid_with_rejections_resolving,34.847819719802494
longchain,deter,uniform,75,fluid_lp_rounding,offline_with_rejections_resolving,36.60083430245397
longchain,deter,uniform,75,fluid_lp_rounding_withscaling,offline,37.934109999373526
longchain,deter,uniform,75,fluid_lp_rounding_withscaling,myopic,37.90113904931778
longchain,deter,uniform,75,fluid_lp_rounding_withscaling,fluid_with_rejections,37.90113904931778
longchain,deter,uniform,75,fluid_lp_rounding_withscaling,offline_with_rejections,37.88550529497548
longchain,deter,uniform,75,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,37.73835372406853
longchain,deter,uniform,75,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,37.90209103343817
longchain,deter,uniform,75,myopic_greedy,offline,38.01025794928166
longchain,deter,uniform,75,myopic_greedy,myopic,37.9690324882049
longchain,deter,uniform,75,myopic_greedy,fluid_with_rejections,37.9690324882049
longchain,deter,uniform,75,myopic_greedy,offline_with_rejections,37.9690324882049
longchain,deter,uniform,75,myopic_greedy,fluid_with_rejections_resolving,37.756997660963826
longchain,deter,uniform,75,myopic_greedy,offline_with_rejections_resolving,37.96807388430098
longchain,deter,uniform,90,offline_relaxation,,38.33694183185878
longchain,deter,uniform,90,offline_lp_rounding,offline,38.33694183185878
longchain,deter,uniform,90,offline_lp_rounding,myopic,38.336088067168454
longchain,deter,uniform,90,offline_lp_rounding,fluid_with_rejections,38.336088067168454
longchain,deter,uniform,90,offline_lp_rounding,offline_with_rejections,38.336088067168454
longchain,deter,uniform,90,offline_lp_rounding,fluid_with_rejections_resolving,38.31682433196912
longchain,deter,uniform,90,offline_lp_rounding,offline_with_rejections_resolving,38.336088067168454
longchain,deter,uniform,90,fluid_lp_rounding,offline,36.83180293936395
longchain,deter,uniform,90,fluid_lp_rounding,myopic,36.59866460313273
longchain,deter,uniform,90,fluid_lp_rounding,fluid_with_rejections,32.871268185076964
longchain,deter,uniform,90,fluid_lp_rounding,offline_with_rejections,36.59866460313273
longchain,deter,uniform,90,fluid_lp_rounding,fluid_with_rejections_resolving,34.85424494472957
longchain,deter,uniform,90,fluid_lp_rounding,offline_with_rejections_resolving,36.60083430245397
longchain,deter,uniform,90,fluid_lp_rounding_withscaling,offline,38.30261730110731
longchain,deter,uniform,90,fluid_lp_rounding_withscaling,myopic,38.30261730110724
longchain,deter,uniform,90,fluid_lp_rounding_withscaling,fluid_with_rejections,38.30261730110724
longchain,deter,uniform,90,fluid_lp_rounding_withscaling,offline_with_rejections,38.30261730110724
longchain,deter,uniform,90,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,38.27410941536
longchain,deter,uniform,90,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,38.30250718992898
longchain,deter,uniform,90,myopic_greedy,offline,38.33477636885179
longchain,deter,uniform,90,myopic_greedy,myopic,38.33392260416145
longchain,deter,uniform,90,myopic_greedy,fluid_with_rejections,38.33392260416145
longchain,deter,uniform,90,myopic_greedy,offline_with_rejections,38.33392260416145
longchain,deter,uniform,90,myopic_greedy,fluid_with_rejections_resolving,38.31216657258467
longchain,deter,uniform,90,myopic_greedy,offline_with_rejections_resolving,38.33392260416145
longchain,deter,rewardbased,30,offline_relaxation,,22.74029397845709
longchain,deter,rewardbased,30,offline_lp_rounding,offline,22.727858658987028
longchain,deter,rewardbased,30,offline_lp_rounding,myopic,20.28002974597676
longchain,deter,rewardbased,30,offline_lp_rounding,fluid_with_rejections,22.452705465588974
longchain,deter,rewardbased,30,offline_lp_rounding,offline_with_rejections,19.653069924319794
longchain,deter,rewardbased,30,offline_lp_rounding,fluid_with_rejections_resolving,22.325016297916346
longchain,deter,rewardbased,30,offline_lp_rounding,offline_with_rejections_resolving,22.50982948343818
longchain,deter,rewardbased,30,fluid_lp_rounding,offline,22.440550164767487
longchain,deter,rewardbased,30,fluid_lp_rounding,myopic,20.222920913779422
longchain,deter,rewardbased,30,fluid_lp_rounding,fluid_with_rejections,20.222920913779422
longchain,deter,rewardbased,30,fluid_lp_rounding,offline_with_rejections,20.625417815858228
longchain,deter,rewardbased,30,fluid_lp_rounding,fluid_with_rejections_resolving,21.277973982280507
longchain,deter,rewardbased,30,fluid_lp_rounding,offline_with_rejections_resolving,22.153779975519992
longchain,deter,rewardbased,30,fluid_lp_rounding_withscaling,offline,21.452301273170242
longchain,deter,rewardbased,30,fluid_lp_rounding_withscaling,myopic,20.183755063739184
longchain,deter,rewardbased,30,fluid_lp_rounding_withscaling,fluid_with_rejections,20.77547841250394
longchain,deter,rewardbased,30,fluid_lp_rounding_withscaling,offline_with_rejections,20.788350424462994
longchain,deter,rewardbased,30,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,21.25517729057342
longchain,deter,rewardbased,30,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,21.294046523264207
longchain,deter,rewardbased,30,myopic_greedy,offline,21.422654238421938
longchain,deter,rewardbased,30,myopic_greedy,myopic,20.36827379288549
longchain,deter,rewardbased,30,myopic_greedy,fluid_with_rejections,21.268519613002784
longchain,deter,rewardbased,30,myopic_greedy,offline_with_rejections,21.268915674909216
longchain,deter,rewardbased,30,myopic_greedy,fluid_with_rejections_resolving,21.221718149579694
longchain,deter,rewardbased,30,myopic_greedy,offline_with_rejections_resolving,21.253759241711993
longchain,deter,rewardbased,45,offline_relaxation,,32.51495442234089
longchain,deter,rewardbased,45,offline_lp_rounding,offline,32.49890908175127
longchain,deter,rewardbased,45,offline_lp_rounding,myopic,29.917329579113765
longchain,deter,rewardbased,45,offline_lp_rounding,fluid_with_rejections,32.19524035816491
longchain,deter,rewardbased,45,offline_lp_rounding,offline_with_rejections,32.19524035816491
longchain,deter,rewardbased,45,offline_lp_rounding,fluid_with_rejections_resolving,31.825419386695827
longchain,deter,rewardbased,45,offline_lp_rounding,offline_with_rejections_resolving,32.17979037985771
longchain,deter,rewardbased,45,fluid_lp_rounding,offline,31.966652117227845
longchain,deter,rewardbased,45,fluid_lp_rounding,myopic,29.10496856286058
longchain,deter,rewardbased,45,fluid_lp_rounding,fluid_with_rejections,29.47529696778278
longchain,deter,rewardbased,45,fluid_lp_rounding,offline_with_rejections,30.133742501582987
longchain,deter,rewardbased,45,fluid_lp_rounding,fluid_with_rejections_resolving,30.12723373366598
longchain,deter,rewardbased,45,fluid_lp_rounding,offline_with_rejections_resolving,31.465209837620257
longchain,deter,rewardbased,45,fluid_lp_rounding_withscaling,offline,31.61972741735
longchain,deter,rewardbased,45,fluid_lp_rounding_withscaling,myopic,30.323064997356475
longchain,deter,rewardbased,45,fluid_lp_rounding_withscaling,fluid_with_rejections,30.89016488674902
longchain,deter,rewardbased,45,fluid_lp_rounding_withscaling,offline_with_rejections,31.10958318291251
longchain,deter,rewardbased,45,fluid_lp_rounding_withscaling,fluid_with_rejections_resolving,30.354588522797947
longchain,deter,rewardbased,45,fluid_lp_rounding_withscaling,offline_with_rejections_resolving,31.216834935593166
longchain,deter,rewardbased,45,myopic_greedy,offline,31.996635364551317
longchain,deter,rewardbased,45,myopic_greedy,myopic,30.455571131281456
